name,address,city,region,country,website,source_url,image_url,image_source_url,price_text,price_source_url,enriched_at,google_maps_url,apple_maps_url,maps_verified_at,maps_notes,lat,lon,status,verified_at,notes
Fat Cat Cafe,2901 East Park Ave Unit 2600,Tallahassee,FL,US,https://www.fatcatcafetally.com/,https://www.fatcatcafetally.com/,/images/cafes/fat-cat-cafe-tallahassee-fl.png,"https://static.wixstatic.com/media/eeb774_53f70e676019463c870d99a630746f03~mv2.png/v1/fill/w_600,h_404,al_c/eeb774_53f70e676019463c870d99a630746f03~mv2.png",$12.00 per hour,https://www.fatcatcafetally.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Fat%20Cat%20Cafe%2C%202901%20East%20Park%20Ave%20Unit%202600%2C%20Tallahassee%2C%20FL%2C%20United%20States,https://maps.apple.com/?q=Fat+Cat+Cafe&address=2901+East+Park+Ave+Unit+2600%2C+Tallahassee%2C+FL%2C+United+States&ll=30.4413686%2C-84.2268907,2026-07-07,Maps search link from curated name/address.,30.4413686,-84.2268907,active,2026-07-06,"Promoted from external directory; official site confirms address, walk-in cat cafe visits, adoption room, and adoptable rescue cats."
Bertha's Beans Cat Cafe,14 South 2nd Street,Columbia,MO,US,https://berthasbeans.com/,https://berthasbeans.com/,/images/cafes/bertha-s-beans-cat-cafe-columbia-mo.png,https://berthasbeans.com/wp-content/uploads/2023/09/Secondary-Logo.png,$12 / hr,https://berthasbeans.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Bertha's%20Beans%20Cat%20Cafe%2C%2014%20South%202nd%20Street%2C%20Columbia%2C%20MO%2C%20United%20States,https://maps.apple.com/?q=Bertha%27s+Beans+Cat+Cafe&address=14+South+2nd+Street%2C+Columbia%2C+MO%2C+United+States&ll=38.9514319%2C-92.3350369,2026-07-07,Maps search link from curated name/address.,38.9514319,-92.3350369,active,2026-07-06,"Promoted from external directory old Papa's Cat Cafe entry; old domain redirects to current brand and official site confirms address, walk-in cat cafe visits, rescue partnership, and adoptable cats."
Karma Kat Cafe,612 E. Broadway,Mount Pleasant,MI,US,https://www.karmakatcafe.com/,https://www.karmakatcafe.com/,/images/cafes/karma-kat-cafe-mount-pleasant-mi.jpg,"https://static.wixstatic.com/media/11062b_e1ef348de5e941089a7b075ffd1c3421~mv2_d_6000_3376_s_4_2.jpg/v1/fill/w_288,h_162,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/11062b_e1ef348de5e941089a7b075ffd1c3421~mv2_d_6000_3376_s_4_2.jpg",$10 or less per person,https://www.karmakatcafe.com/reservations,2026-07-07,https://www.google.com/maps/search/?api=1&query=Karma%20Kat%20Cafe%2C%20612%20E.%20Broadway%2C%20Mount%20Pleasant%2C%20MI%2C%20United%20States,https://maps.apple.com/?q=Karma+Kat+Cafe&address=612+E.+Broadway%2C+Mount+Pleasant%2C+MI%2C+United+States&ll=43.6044021%2C-84.7702587,2026-07-07,Maps search link from curated name/address.,43.6044021,-84.7702587,active,2026-07-06,"Promoted from external directory; official site confirms address, current hours, reservations, cat lounge visits, and adoptable cats."
Kitty Co. Cat Rescue and Lounge,548 Baldwin St,Bridgeville,PA,US,https://www.axios.com/local/pittsburgh/2026/03/03/kitty-co-cat-cafe-bridgeville-opens,https://www.axios.com/local/pittsburgh/2026/03/03/kitty-co-cat-cafe-bridgeville-opens,/images/cafes/placeholder.png,https://www.axios.com/local/pittsburgh/2026/03/03/kitty-co-cat-cafe-bridgeville-opens,$10 / hr,https://www.axios.com/local/pittsburgh/2026/03/03/kitty-co-cat-cafe-bridgeville-opens,2026-07-07,https://www.google.com/maps/search/?api=1&query=Kitty%20Co.%20Cat%20Rescue%20and%20Lounge%2C%20548%20Baldwin%20St%2C%20Bridgeville%2C%20PA%2C%20United%20States,https://maps.apple.com/?q=Kitty+Co.+Cat+Rescue+and+Lounge&address=548+Baldwin+St%2C+Bridgeville%2C+PA%2C+United+States&ll=40.3578933%2C-80.1086472,2026-07-07,Maps search link from curated name/address.,40.3578933,-80.1086472,active,2026-07-06,"Promoted from recent news source; Axios confirms March 2026 opening, address, walk-in lounge hours, visitor interaction, and adoptable cats."
The Purrfect Lounge,17 Farmington Ave,Plainville,CT,US,https://www.purrfect-lounge.com/,https://www.purrfect-lounge.com/,/images/cafes/the-purrfect-lounge-plainville-ct.jpg,https://s.hdnux.com/photos/01/47/36/47/27126255/5/rawImage.jpg,$20 / 50min,https://www.purrfect-lounge.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=The%20Purrfect%20Lounge%2C%2017%20Farmington%20Ave%2C%20Plainville%2C%20CT%2C%20United%20States,https://maps.apple.com/?q=The+Purrfect+Lounge&address=17+Farmington+Ave%2C+Plainville%2C+CT%2C+United+States&ll=41.6756037%2C-72.8592719,2026-07-07,Maps search link from curated name/address.,41.6756037,-72.8592719,active,2026-07-06,"Promoted from local news source; CT Insider confirms address, reserved cat-lounge visits, adoptable rescue cats, and Simon Foundation rescue partner."
Catloops,970 Laval Crescent #2,Kamloops,BC,CA,https://www.catloops.ca/,https://www.catloops.ca/,/images/cafes/catloops-kamloops-bc.png,"https://static.wixstatic.com/media/75fc07_a773d79d26e24bdabd8951a2c5c280c7~mv2.png/v1/fill/w_73,h_73,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/75fc07_a773d79d26e24bdabd8951a2c5c280c7~mv2.png",Admission $15,https://www.catloops.ca/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Catloops%2C%20970%20Laval%20Crescent%20%232%2C%20Kamloops%2C%20BC%2C%20Canada,https://maps.apple.com/?q=Catloops&address=970+Laval+Crescent+%232%2C+Kamloops%2C+BC%2C+Canada&ll=50.661119%2C-120.365759,2026-07-07,Maps search link from curated name/address.,50.661119,-120.365759,active,2026-07-06,"Official site confirms address, bookable cat lounge visits, rescue partnership, and adoptable foster cats."
Meow & Mocha Cat Cafe,315 W Oklahoma Ave,Guthrie,OK,US,https://www.meowandmochacatcafe.com/,https://www.meowandmochacatcafe.com/,/images/cafes/placeholder.png,https://www.meowandmochacatcafe.com/,$14.41 / hr,https://www.meowandmochacatcafe.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Meow%20%26%20Mocha%20Cat%20Cafe%2C%20315%20W%20Oklahoma%20Ave%2C%20Guthrie%2C%20OK%2C%20United%20States,https://maps.apple.com/?q=Meow+%26+Mocha+Cat+Cafe&address=315+W+Oklahoma+Ave%2C+Guthrie%2C+OK%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,TravelOK confirms address; official site confirms cat lounge visits and adoptable foster cats.
don't stress meowt Cat Cafe Tulsa,5203 S Sheridan Rd,Tulsa,OK,US,https://dontstressmeowt-catcafe.com/tulsa,https://dontstressmeowt-catcafe.com/tulsa,/images/cafes/placeholder.png,https://dontstressmeowt-catcafe.com/tulsa,$15/hr per person,https://dontstressmeowt-catcafe.com/tulsa,2026-07-07,https://www.google.com/maps/search/?api=1&query=don't%20stress%20meowt%20Cat%20Cafe%20Tulsa%2C%205203%20S%20Sheridan%20Rd%2C%20Tulsa%2C%20OK%2C%20United%20States,https://maps.apple.com/?q=don%27t+stress+meowt+Cat+Cafe+Tulsa&address=5203+S+Sheridan+Rd%2C+Tulsa%2C+OK%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"External location sources confirm Tulsa address; official site confirms reservations, cat lounge visits, rescue partners, and adoptable cats."
9 Whiskers Lounge,510 S Mason Rd,Katy,TX,US,https://www.9whiskers.com/,https://www.9whiskers.com/,/images/cafes/9-whiskers-lounge-katy-tx.png,"https://static.wixstatic.com/media/55676e_3be03711c371419795a79d0bc61f4d2e~mv2.png/v1/fill/w_239,h_184,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/9%20Whiskers%20Logo.png",reservations are priced at $18,https://www.9whiskers.com/faq,2026-07-07,https://www.google.com/maps/search/?api=1&query=9%20Whiskers%20Lounge%2C%20510%20S%20Mason%20Rd%2C%20Katy%2C%20TX%2C%20United%20States,https://maps.apple.com/?q=9+Whiskers+Lounge&address=510+S+Mason+Rd%2C+Katy%2C+TX%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, bookable cat lounge visits, resident cats, and adoption info."
Affogatto,600 S Wolfe St,Baltimore,MD,US,https://www.affogatto.com/,https://www.affogatto.com/,/images/cafes/affogatto-baltimore-md.png,https://lh3.googleusercontent.com/sitesv/AA5AbUAPIutj0PN3jkW8LjrwCevmf6VKkrY3vL0vI6mXu6f4-YPlcK4fVWBr7x69gsNnpWjmS-fH_yE5J2WzIOeo7V9qwCJEG4IH3QJ7N_PysYJfCg3ZZ4xVg2bLCnHAIjBmQmyC58o7kaM7V37SqHBRDOaG4_VDopwoOMf-Pb4oDVQqZw1U40uR2FLQFSC8=w16383,$10 / 25min,https://www.affogatto.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Affogatto%2C%20600%20S%20Wolfe%20St%2C%20Baltimore%2C%20MD%2C%20United%20States,https://maps.apple.com/?q=Affogatto&address=600+S+Wolfe+St%2C+Baltimore%2C+MD%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, booking/visit flow, cafe cats, and adoption info."
Alley Cat Cafe,112 N Cayuga St,Ithaca,NY,US,https://www.alleycatithaca.com/,https://www.alleycatithaca.com/,/images/cafes/alley-cat-cafe-ithaca-ny.png,"https://static.wixstatic.com/media/99d5ac_0438349741b04e538e5fe6de14cb179c~mv2.png/v1/fill/w_96,h_96,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/99d5ac_0438349741b04e538e5fe6de14cb179c~mv2.png",$5/person for 30 min,https://www.alleycatithaca.com/book-cat-time,2026-07-07,https://www.google.com/maps/search/?api=1&query=Alley%20Cat%20Cafe%2C%20112%20N%20Cayuga%20St%2C%20Ithaca%2C%20NY%2C%20United%20States,https://maps.apple.com/?q=Alley+Cat+Cafe&address=112+N+Cayuga+St%2C+Ithaca%2C+NY%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, cat room reservations, cats, and adoption partner."
Annie's Attic Thrift Shop & Cat Cafe,1560 Main St,Winnipeg,MB,CA,https://anniesattic.ca/cat-cafe/,https://anniesattic.ca/cat-cafe/,/images/cafes/annie-s-attic-thrift-shop-cat-cafe-winnipeg-mb.png,https://anniesattic.ca/wp-content/uploads/2020/10/2020-08-31-Annies-Attic-Logo-hz-2.png,Minimum $5 donation,https://anniesattic.ca/cat-cafe/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Annie's%20Attic%20Thrift%20Shop%20%26%20Cat%20Cafe%2C%201560%20Main%20St%2C%20Winnipeg%2C%20MB%2C%20Canada,https://maps.apple.com/?q=Annie%27s+Attic+Thrift+Shop+%26+Cat+Cafe&address=1560+Main+St%2C+Winnipeg%2C+MB%2C+Canada,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, cat cafe visits, adoptable cats, and rescue partnership."
Avocato Catfe & Adoption Center,38437 Grand River Ave,Farmington Hills,MI,US,https://avocato.org/,https://avocato.org/,/images/cafes/avocato-catfe-adoption-center-farmington-hills-mi.jpg,https://avocato.org/storage/home-2-768x512.jpg,$15 adult/hour; $10 child/hour,https://avocato.org/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Avocato%20Catfe%20%26%20Adoption%20Center%2C%2038437%20Grand%20River%20Ave%2C%20Farmington%20Hills%2C%20MI%2C%20United%20States,https://maps.apple.com/?q=Avocato+Catfe+%26+Adoption+Center&address=38437+Grand+River+Ave%2C+Farmington+Hills%2C+MI%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, cat cafe lounge visits, and cat adoption center."
Biscuit Factory Cat Lounge,12 S 25th Street,Colorado Springs,CO,US,https://www.biscuitfactorycat.com/,https://www.biscuitfactorycat.com/,/images/cafes/biscuit-factory-cat-lounge-colorado-springs-co.png,"https://static.wixstatic.com/media/8d6893330740455c96d218258a458aa4.png/v1/fill/w_39,h_39,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/8d6893330740455c96d218258a458aa4.png",$11 for 1 hr,https://thebiscuitfactorycatcafe.as.me/schedule/3cc73597,2026-07-07,https://www.google.com/maps/search/?api=1&query=Biscuit%20Factory%20Cat%20Lounge%2C%2012%20S%2025th%20Street%2C%20Colorado%20Springs%2C%20CO%2C%20United%20States,https://maps.apple.com/?q=Biscuit+Factory+Cat+Lounge&address=12+S+25th+Street%2C+Colorado+Springs%2C+CO%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, bookable cat cafe visits, and adoptable cats."
Biscuits & Beans Cat Café,185 N. Loudoun Street,Winchester,VA,US,https://biscuitsandbeans.com/,https://biscuitsandbeans.com/,/images/cafes/biscuits-beans-cat-cafe-winchester-va.jpg,https://biscuitsandbeans.com/wp-content/uploads/DSC00552-HDR-1024x684.jpg,$12.50 / 40min,https://biscuitsandbeans.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Biscuits%20%26%20Beans%20Cat%20Caf%C3%A9%2C%20185%20N.%20Loudoun%20Street%2C%20Winchester%2C%20VA%2C%20United%20States,https://maps.apple.com/?q=Biscuits+%26+Beans+Cat+Caf%C3%A9&address=185+N.+Loudoun+Street%2C+Winchester%2C+VA%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, cat lounge reservations, cats, and adoption info."
Boops & Beans Cat Cafe,207 Broad St.,Kingsport,TN,US,https://www.boopsandbeanscatcafe.com/,https://www.boopsandbeanscatcafe.com/,/images/cafes/boops-beans-cat-cafe-kingsport-tn.jpg,"https://static.wixstatic.com/media/6d1657_2911026466c54ba0b1f2a04fe2fd248b~mv2.jpg/v1/fill/w_958,h_540,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Boop%20%26%20Beans%20Event%20Calendar%202026_07.jpg",$12 standard; $10 discount; $6 kids 9 and under,https://www.boopsandbeanscatcafe.com/pricing,2026-07-07,https://www.google.com/maps/search/?api=1&query=Boops%20%26%20Beans%20Cat%20Cafe%2C%20207%20Broad%20St.%2C%20Kingsport%2C%20TN%2C%20United%20States,https://maps.apple.com/?q=Boops+%26+Beans+Cat+Cafe&address=207+Broad+St.%2C+Kingsport%2C+TN%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, reservations, cat lounge, and adoptable cats."
Brews and Mews Cat Cafe,219 Main St.,Lenoir,NC,US,https://www.brewsandmewscafe.com/,https://www.brewsandmewscafe.com/,/images/cafes/brews-and-mews-cat-cafe-lenoir-nc.png,"https://images.getbento.com/accounts/a9757ccadd5f848134a67e06a7366410/media/images/15095bm-cafe-logo.png?w=1200&fit=fill&auto=compress,format&cs=origin&h=600&bg=0052E0&pad=100",$12 / hr,https://www.brewsandmewscafe.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Brews%20and%20Mews%20Cat%20Cafe%2C%20219%20Main%20St.%2C%20Lenoir%2C%20NC%2C%20United%20States,https://maps.apple.com/?q=Brews+and+Mews+Cat+Cafe&address=219+Main+St.%2C+Lenoir%2C+NC%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, cat room visits, rescue partnership, and adoptable cats."
Btown Meow Cat Cafe,5015 SR 46 Unit H,Bloomington,IN,US,https://btownmeow.com/,https://btownmeow.com/,/images/cafes/btown-meow-cat-cafe-bloomington-in.webp,https://btownmeow.com/wp-content/uploads/2023/10/Final-Logo.png,$7 for 30 min; $10 for 60 min,https://app.acuityscheduling.com/schedule.php?owner=30023042,2026-07-07,https://www.google.com/maps/search/?api=1&query=Btown%20Meow%20Cat%20Cafe%2C%205015%20SR%2046%20Unit%20H%2C%20Bloomington%2C%20IN%2C%20United%20States,https://maps.apple.com/?q=Btown+Meow+Cat+Cafe&address=5015+SR+46+Unit+H%2C+Bloomington%2C+IN%2C+United+States&ll=39.1867607%2C-86.5410654,2026-07-07,Maps search link from curated name/address.,39.1867607,-86.5410654,active,2026-07-06,"Promoted from external baseline; Official site confirms address, reservations, cat lounge, and adoptions."
Cara's Cat Café,4507 Furling Lane Suite 101,Destin,FL,US,https://carascatcafe.com/,https://carascatcafe.com/,/images/cafes/cara-s-cat-cafe-destin-fl.webp,https://img1.wsimg.com/isteam/ip/fe3f2238-b3dd-4a47-af10-fd7201fb4b3d/blob.png,$18 per hour per person,https://carascatcafe.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Cara's%20Cat%20Caf%C3%A9%2C%204507%20Furling%20Lane%20Suite%20101%2C%20Destin%2C%20FL%2C%20United%20States,https://maps.apple.com/?q=Cara%27s+Cat+Caf%C3%A9&address=4507+Furling+Lane+Suite+101%2C+Destin%2C+FL%2C+United+States&ll=30.38722%2C-86.40331,2026-07-07,Maps search link from curated name/address.,30.38722,-86.40331,active,2026-07-06,"Promoted from external baseline; Official site confirms address, bookings, adoptable cats, and visitor waiver."
Cat Cafe Maui,275 W Kaahumanu Ave,Kahului,HI,US,https://catcafemaui.com/,https://catcafemaui.com/,/images/cafes/cat-cafe-maui-kahului-hi.webp,https://catcafemaui.com/wp-content/uploads/2026/02/Cat-Cafe-Maui.webp,$22 for 50 min,https://catcafemaui.com/experiences/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Cat%20Cafe%20Maui%2C%20275%20W%20Kaahumanu%20Ave%2C%20Kahului%2C%20HI%2C%20United%20States,https://maps.apple.com/?q=Cat+Cafe+Maui&address=275+W+Kaahumanu+Ave%2C+Kahului%2C+HI%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, visit reservations, cats, and adoption milestones."
Cat Café MOFF Ala Moana Center,1450 Ala Moana Boulevard #1207,Honolulu,HI,US,https://moff-usa.com/locations/amc/,https://moff-usa.com/locations/amc/,/images/cafes/cat-cafe-moff-ala-moana-center-honolulu-hi.png,https://moff-usa.com/wp-content/uploads/2024/03/MOFF-LOGO-transparent-157x68-1.png,$23 for 30 min; $28 for 60 min,https://moff-usa.com/locations/amc/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Cat%20Caf%C3%A9%20MOFF%20Ala%20Moana%20Center%2C%201450%20Ala%20Moana%20Boulevard%20%231207%2C%20Honolulu%2C%20HI%2C%20United%20States,https://maps.apple.com/?q=Cat+Caf%C3%A9+MOFF+Ala+Moana+Center&address=1450+Ala+Moana+Boulevard+%231207%2C+Honolulu%2C+HI%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, walk-in cat cafe visits, cats, and current business hours."
Cat Café MOFF International Market Place,2330 Kalakaua Avenue,Honolulu,HI,US,https://moff-usa.com/locations/imp/,https://moff-usa.com/locations/imp/,/images/cafes/cat-cafe-moff-international-market-place-honolulu-hi.jpg,https://moff-usa.com/wp-content/uploads/2023/08/Featured-Image.jpg,$23 for 30 min; $28 for 60 min,https://moff-usa.com/locations/imp/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Cat%20Caf%C3%A9%20MOFF%20International%20Market%20Place%2C%202330%20Kalakaua%20Avenue%2C%20Honolulu%2C%20HI%2C%20United%20States,https://maps.apple.com/?q=Cat+Caf%C3%A9+MOFF+International+Market+Place&address=2330+Kalakaua+Avenue%2C+Honolulu%2C+HI%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, walk-in cat cafe visits, cats, and current business hours."
Cat Café MOFF Pearlridge Center,98-1005 Moanalua Rd,Aiea,HI,US,https://moff-usa.com/locations/prc/,https://moff-usa.com/locations/prc/,/images/cafes/cat-cafe-moff-pearlridge-center-aiea-hi.jpg,https://moff-usa.com/wp-content/uploads/2023/08/Featured-Image.jpg,$23 for 30 min; $28 for 60 min,https://moff-usa.com/locations/prc/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Cat%20Caf%C3%A9%20MOFF%20Pearlridge%20Center%2C%2098-1005%20Moanalua%20Rd%2C%20Aiea%2C%20HI%2C%20United%20States,https://maps.apple.com/?q=Cat+Caf%C3%A9+MOFF+Pearlridge+Center&address=98-1005+Moanalua+Rd%2C+Aiea%2C+HI%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, walk-in cat cafe visits, cats, and current business hours."
Cat Cafe Rescue,14850 Pipeline Ave,Chino Hills,CA,US,https://chinohillscatadoptioncenter.com/,https://chinohillscatadoptioncenter.com/,/images/cafes/cat-cafe-rescue-chino-hills-ca.png,https://chinohillscatadoptioncenter.com/images/1024811/0_0.png,Temporarily closed,https://chinohillscatadoptioncenter.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Cat%20Cafe%20Rescue%2C%2014850%20Pipeline%20Ave%2C%20Chino%20Hills%2C%20CA%2C%20United%20States,https://maps.apple.com/?q=Cat+Cafe+Rescue&address=14850+Pipeline+Ave%2C+Chino+Hills%2C+CA%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, cat rescue center, cat adoption, and public visitor services. Manual review: temporarily closed."
Cat Daddy Cat Café,2533 Main St,Columbia,SC,US,https://catdaddyscatcafe.com/,https://catdaddyscatcafe.com/,/images/cafes/cat-daddy-cat-cafe-columbia-sc.png,https://catdaddyscatcafe.com/assets/images/logo.png,$10 for 30 min; $15 for 60 min,https://catdaddyscatcafe.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Cat%20Daddy%20Cat%20Caf%C3%A9%2C%202533%20Main%20St%2C%20Columbia%2C%20SC%2C%20United%20States,https://maps.apple.com/?q=Cat+Daddy+Cat+Caf%C3%A9&address=2533+Main+St%2C+Columbia%2C+SC%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, cat room visits, booking, and adoptable cats."
Cat Haven Lounge,23015 Colonial Pkwy B205,Katy,TX,US,https://www.cathavenlounge.com/,https://www.cathavenlounge.com/,/images/cafes/placeholder.png,https://www.cathavenlounge.com/,$22 / hr,https://www.cathavenlounge.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Cat%20Haven%20Lounge%2C%2023015%20Colonial%20Pkwy%20B205%2C%20Katy%2C%20TX%2C%20United%20States,https://maps.apple.com/?q=Cat+Haven+Lounge&address=23015+Colonial+Pkwy+B205%2C+Katy%2C+TX%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, bookable cat lounge visits, and adoptable cats."
Catelowna Cat Cafe,201-1441 Ellis Street,Kelowna,BC,CA,https://catelowna.com/,https://catelowna.com/,/images/cafes/placeholder.png,https://catelowna.com/,$16/person for 1 hr,https://catelowna.com/book-a-visit,2026-07-07,https://www.google.com/maps/search/?api=1&query=Catelowna%20Cat%20Cafe%2C%20201-1441%20Ellis%20Street%2C%20Kelowna%2C%20BC%2C%20Canada,https://maps.apple.com/?q=Catelowna+Cat+Cafe&address=201-1441+Ellis+Street%2C+Kelowna%2C+BC%2C+Canada&ll=49.8880021%2C-119.4931928,2026-07-07,Maps search link from curated name/address.,49.8880021,-119.4931928,active,2026-07-06,"Promoted from external baseline; Official site confirms address, bookable cat visits, cats, and adoption info."
Catfé Montclair,356 Bloomfield Ave Suite 5,Montclair,NJ,US,https://www.catfemontclair.com/,https://www.catfemontclair.com/,/images/cafes/catfe-montclair-montclair-nj.png,"https://static.wixstatic.com/media/73ca08_8fddb43867204b0bacb97d5a673a556b%7Emv2.png/v1/fit/w_2500,h_1330,al_c/73ca08_8fddb43867204b0bacb97d5a673a556b%7Emv2.png",$15 for 30 min; $28 for 60 min,https://www.catfemontclair.com/visit-us/catlounge,2026-07-07,https://www.google.com/maps/search/?api=1&query=Catf%C3%A9%20Montclair%2C%20356%20Bloomfield%20Ave%20Suite%205%2C%20Montclair%2C%20NJ%2C%20United%20States,https://maps.apple.com/?q=Catf%C3%A9+Montclair&address=356+Bloomfield+Ave+Suite+5%2C+Montclair%2C+NJ%2C+United+States&ll=40.8119659%2C-74.2153603,2026-07-07,Maps search link from curated name/address.,40.8119659,-74.2153603,active,2026-07-06,"Promoted from external baseline; Official site confirms address, cat lounge visits, adoption info, and adoptable cats."
Catffeinated,212 South Meridian,Puyallup,WA,US,https://catffeinated.net/,https://catffeinated.net/,/images/cafes/catffeinated-puyallup-wa.webp,https://img1.wsimg.com/isteam/ip/7c9baef5-3e46-4b5d-8ed9-d6ea87d4e3e0/c3a4cf9f-b7bb-440b-87a5-90e7321c891f.jpg,$20 / hr,https://catffeinated.net/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Catffeinated%2C%20212%20South%20Meridian%2C%20Puyallup%2C%20WA%2C%20United%20States,https://maps.apple.com/?q=Catffeinated&address=212+South+Meridian%2C+Puyallup%2C+WA%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, bookable cat lounge visits, cat lounge events, and adoptions."
Catio Nashville,2416 Music Valley Dr. Ste. 119,Nashville,TN,US,https://www.thecationashville.com/,https://www.thecationashville.com/,/images/cafes/catio-nashville-nashville-tn.png,"https://static.wixstatic.com/media/84770f_5310dff3bcc04103b91b580cc0381d79~mv2.png/v1/fit/w_1920,h_635,q_90,enc_avif,quality_auto/84770f_5310dff3bcc04103b91b580cc0381d79~mv2.png",$15 / hr,https://www.thecationashville.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Catio%20Nashville%2C%202416%20Music%20Valley%20Dr.%20Ste.%20119%2C%20Nashville%2C%20TN%2C%20United%20States,https://maps.apple.com/?q=Catio+Nashville&address=2416+Music+Valley+Dr.+Ste.+119%2C+Nashville%2C+TN%2C+United+States&ll=36.2183277%2C-86.6959617,2026-07-07,Maps search link from curated name/address.,36.2183277,-86.6959617,active,2026-07-06,"Promoted from external baseline; Official site confirms address, cat lounge booking, and adoptable cats."
Catpurrccinos,322 Main Street,Huntington,NY,US,https://www.catpurrccinos.com/,https://www.catpurrccinos.com/,/images/cafes/catpurrccinos-huntington-ny.png,https://oneclickrescue.blob.core.windows.net/5009/images/items/image5088.png,$15 / hr,https://www.catpurrccinos.com/,2026-07-07,https://www.google.com/maps/search/?api=1&query=Catpurrccinos%2C%20322%20Main%20Street%2C%20Huntington%2C%20NY%2C%20United%20States,https://maps.apple.com/?q=Catpurrccinos&address=322+Main+Street%2C+Huntington%2C+NY%2C+United+States,2026-07-07,Maps search link from curated name/address.,,,active,2026-07-06,"Promoted from external baseline; Official site confirms address, bookable visits, cafe cats, and adoption info."
